trial_number,lr_w,lr_theta,rolling_window,mc_samples,turnover_lambda,copula_shrinkage,copula_temperature,mlp_hidden_dim,concentration_penalty_lambda,max_weight,walkforward_mean_log_wealth_per_step,walkforward_mean_turnover_per_step,selection_score
83,0.0247222801580173,0.0006127860751276996,48,256,0.0,0.0751444255001843,0.1,16,2.7505972362144844,0.0784583167359233,4.3068253244153277e-05,0.2185221080348589,-0.010883037148498791
85,0.020941230731202225,0.0005980442938276463,96,512,0.0,0.09098355956375599,0.1,16,7.837423183213685,0.062404249310493466,4.340965365582529e-05,0.22832809993280112,-0.011372995342984232
84,0.02277470725987244,0.0008037565898211721,48,256,0.0,0.06297834608703852,0.1,16,23.29208280336794,0.09063687279820443,4.5284353330644665e-05,0.21404437962246375,-0.010656934627792545
86,0.013873851615569513,0.0009600570545963345,24,256,0.0,0.06167015922255814,0.1,8,10.986590941012047,0.07100374400615692,5.3695414061132935e-05,0.1650086282746887,-0.008196735999673303
89,0.010085034225331538,0.0005508564629585317,96,512,0.0,0.06877595242112876,0.1,8,15.92666499171847,0.07583609044551849,4.106548105346458e-05,0.13406520878559258,-0.006662194958226165
88,0.046993388665278274,0.0008750669477436209,24,256,0.0,0.09756242856383324,0.1,8,2.2862685402407195,0.08721295669674874,4.372037912484269e-05,0.3231388158458488,-0.0161132204131676
87,0.03416664614061146,0.0005415837695069132,24,512,0.0,0.08289131321944296,0.1,16,3.3430306951653512,0.08204888418316841,3.391534895238548e-05,0.28258659535099884,-0.014095414418597558
90,0.015034918283398683,0.0007405948759642667,24,256,0.0,0.07699562073685229,0.1,16,5.393721585314791,0.06692767679691315,4.166837316366006e-05,0.16625687457430777,-0.008271175355551729
92,0.028850204510012394,0.0009511326144021537,96,256,0.0,0.08052526619285345,0.1,8,20.7571633208332,0.06346724279224872,4.8771941189523566e-05,0.27872537195324687,-0.013887496656472821
93,0.01828470224983343,0.0005000764336869354,96,256,0.0,0.05311055555939675,0.1,16,2.6276196229405016,0.09457082651555539,5.33319384862041e-05,0.17655498132319192,-0.008774417127673392
91,0.03172774145031458,0.0007002482240979753,48,256,0.0,0.05499320556409657,0.1,8,33.97837200422798,0.09611702635884285,3.840067995639721e-05,0.24434160752283085,-0.012178679696185146
94,0.012111434349985975,0.0008115211935760682,96,512,0.0,0.09491626699455083,0.1,8,48.95442913707254,0.08317337058484554,3.008986912406236e-05,0.14595210395409736,-0.007267515328580806
95,0.043270636931631606,0.0006478614009567896,48,256,0.0,0.07311984510160983,0.1,16,5.604026929991203,0.074882308319211,4.129681602743295e-05,0.34672053359825156,-0.017294729863885146
96,0.03994958743449014,0.0007316491993495756,48,256,0.0,0.058933970704674724,0.1,16,8.549575341862752,0.07938140280544759,3.662415504736124e-05,0.33188200877465973,-0.016557476283685625
97,0.013120849362682405,0.0006517852466296417,24,256,0.0,0.08712992016226054,0.1,8,31.861998671865926,0.08866825364530087,3.1839098168167685e-05,0.1565986152749698,-0.007798091665580323
98,0.019557536675480873,0.0008858222097224141,24,256,0.0,0.06641796478070319,0.1,8,4.034005738733038,0.09975923202931881,5.303008132708388e-05,0.18530299065173914,-0.009212119451259873
99,0.026967283607513916,0.0005918526210369495,24,256,0.0,0.08899562400765718,0.1,8,13.595026085094325,0.06828485973179341,4.686833120249591e-05,0.269929783466357,-0.013449620842115354
