step,portfolio_return,top_market_token_id,top_market_domain,top_market_question,top_market_contribution,top_domain,top_domain_contribution,top_market_token_id_signed,top_market_domain_signed,top_market_signed_contribution,top_domain_signed,top_domain_signed_contribution
2719,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2720,0.0016920062424683174,108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,Epstein client list released by June 30?,0.0016920062424683174,epstein,0.0016920062424683174,108548893345759572446077602443398325305734327289834850738242401844282632332811,epstein,0.0016920062424683174,epstein,0.0016920062424683174
2721,0.0003056744965434486,108251591904413063139495882252154135107497878738832930637657538583440424739851,commodities,Will Bitcoin have the best performance in 2026?,0.0003056744965434486,commodities,0.0003056744965434486,108251591904413063139495882252154135107497878738832930637657538583440424739851,commodities,0.0003056744965434486,commodities,0.0003056744965434486
2722,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2723,-0.0005779669287649019,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,-0.0005779669287649019,felix,-0.0005779669287649019,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2724,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2725,-4.311070674833055e-05,11966409881281293602137861492007400834690026843003461391578987664208256196909,claude-5,"Will Claude 5 be released by April 30, 2026?",-4.311070674833055e-05,claude-5,-4.311070674833055e-05,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2726,-0.00037676941412368857,93766990226491733942214251921024942451432775407674989883724893659074859142435,climate-science,Will 2026 be the second-hottest year on record?,-0.00037676941412368857,climate-science,-0.00037676941412368857,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2727,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2728,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2729,-0.0010543735605004665,82924591030419390649945107956366329459342453014204495918712243498287775914589,bernie-sanders,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,-0.0010543735605004665,bernie-sanders,-0.0010543735605004665,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2730,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2731,0.00022351702425369425,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,Will Trump acquire Greenland before 2027?,0.00022351702425369425,foreign-policy,0.00022351702425369425,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,0.00022351702425369425,foreign-policy,0.00022351702425369425
2732,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2733,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2734,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2735,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2736,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2737,-0.0001707731675249584,94195159380649683762164114216519545499991614727769221572315275622082093227806,felix,Felix Protocol FDV above $300M one day after launch?,-0.00035485670735749405,felix,-0.00035485670735749405,51273396751548994017117054764897754414228591289652072971120018616721173971444,democratic-primary,0.00022348781852599486,democratic-primary,0.00022348781852599486
2738,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2739,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2740,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2741,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2742,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2743,0.004330838701968497,82924591030419390649945107956366329459342453014204495918712243498287775914589,bernie-sanders,Will Bernie endorse Kshama Sawant for WA-09 by Nov 2 2026 ET?,0.004330838701968497,bernie-sanders,0.004330838701968497,82924591030419390649945107956366329459342453014204495918712243498287775914589,bernie-sanders,0.004330838701968497,bernie-sanders,0.004330838701968497
2744,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2745,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2746,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2747,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2748,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2749,0.00022230879723872838,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,Will Trump acquire Greenland before 2027?,0.00022230879723872838,foreign-policy,0.00022230879723872838,5161623255678193352839985156330393796378434470119114669671615782853260939535,foreign-policy,0.00022230879723872838,foreign-policy,0.00022230879723872838
2750,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2751,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2752,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2753,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2754,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2755,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2756,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2757,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2758,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2759,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2760,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2761,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2762,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2763,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
2764,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,Will OpenAI acquire Pinterest in 2026?,0.0,acquisitions,0.0,100075392620587674415757008337155597840247947392028754376271407831307492671931,acquisitions,0.0,acquisitions,0.0
